chunkId,content,StartPage,EndPage,heading,ContentWordCount,pdfName,contentType,image,summary 
575,पीली सरसों : पीली सरसों तोरिया की तरह कैच क्राप के रूप में खरीफ एवं रबी के मध्य में बोयी जाती है ।इसकी खेती करके अतिरिक्त लाभ आर्जित किया जा सकता है,,,7. पीली सरसों की खेती,32,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
576,"खेती की तैयारी : पहली जुताई मिट्टी पलटने वाले हल से तथा 2-3 जुताइयाँ देशी हल, कल्टीवेटर » हैरों सेकरके पाटा देकर मिट्टी भुरभुरी बना लेना चाहिए। उनननतिशील प्रजातियाँ क्र.सं.प्रजातियाँ विमोचन नोटीफिकेशन पकने की उत्पादन तेल का विशेष विवरण की तिथि की तिथि अवधि क्षमता प्रतिशत (दिनो में). (कु./ हे.) ।.  पीताम्बरी 2009 3.08.0 440-45 48-20 42-43 सम्पूर्ण उ.प्र. हेतु 2. नरेन्द्र सरसों-2 996 09..9.97 425-30 6-20 44-45 सम्पूर्ण उ.प्र. हेतु 3... के.-88 978 49.42.78 425-30 6-8 42-43 सम्पूर्ण उ.प्र. हेतु 4. पनत पीली सरसों-। 2040",,,7. पीली सरसों की खेती,86,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
577,407-3 0-3 39-45 सम्पूर्ण उ.प्र. हेतु 5. पूसा डबल जीरो सरसों 206,,,7. पीली सरसों की खेती,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
578,440-44 24.00 40-47 सम्पूर्ण उ.प्र. हेतु (पी.डी.2-4) बीज की मात्रा: पीली सरसों का बीज 4 किग्रा. प्रति हेक्टेयर की दर से प्रयोग करना चाहिए । बीज शोधन : बीज जनित रोगो से सुरक्षा केलिए उपचारित एवं प्रमाणित बीज ही बोना चाहिए,,,7. पीली सरसों की खेती,41,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
579,| इसके लिए 2.5 ग्राम थीरम प्रति किग्रा.,,,7. पीली सरसों की खेती,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
580,बीज की दर से बीज को उपचारित करके ही बोये,,,7. पीली सरसों की खेती,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
581,| यदि थीरम उपलब्ध न हो तो मैकोजेब 2 ग्राम प्रति कि.ग्रा. बीज की दर,,,7. पीली सरसों की खेती,14,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
582,से उपचारित किया जा सकता है | मैटालेक्सिल 35 प्रतिशत डब्लू.एस. 2 ग्राम प्रति कि.ग्रा. बीज की दर से शोधन करके पर प्रारम्भिक अवस्था में सफेद गेरूई एवं तुलासिता रोग की रोकथाम हो जाती है। बुआई का समय : पीली सरसों की बुआई 45 सितम्बर 30 सितम्बर तक की जानी चाहिए,,,7. पीली सरसों की खेती,51,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
583,| गेहूँ कीअच्छी फसल लेने के लिए पीली सरसों की,,,7. पीली सरसों की खेती,9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
584,बुआई सितम्बर के पहले पखवारे में समय मिलते ही की जानी चाहिए,,,7. पीली सरसों की खेती,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
